# t, x, y
0.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00
6.000600060006000547e-02,5.246273785712799231e+00,7.007755796358392075e+00
1.200120012001200109e-01,5.512176924005008694e+00,7.017713681946458060e+00
1.800180018001800164e-01,5.798467563627248467e+00,7.029799545225102975e+00
2.400240024002400219e-01,6.106567632780192767e+00,7.043956704847576411e+00
3.000300030003000273e-01,6.438121271548369329e+00,7.060137677794684485e+00
3.600360036003600328e-01,6.794661246505027563e+00,7.078291117594699422e+00
4.200420042004200383e-01,7.177608950712142999e+00,7.098361814323359553e+00
4.800480048004800437e-01,7.588274403720413730e+00,7.120290694603871096e+00
5.400540054005400492e-01,8.027856251569263080e+00,7.144014821606906374e+00
6.000600060006000547e-01,8.497441766786833384e+00,7.169467395050603820e+00
6.600660066006600601e-01,8.998006848389998424e+00,7.196577751200569750e+00
7.200720072007200656e-01,9.530416021884349220e+00,7.225271362869876590e+00
7.800780078007800711e-01,1.009542243926420291e+01,7.255469839419064648e+00
8.400840084008400765e-01,1.069366787901260096e+01,7.287090926756140341e+00
9.000900090009000820e-01,1.132568274610131098e+01,7.320048507336576193e+00
9.600960096009600875e-01,1.199188607199081602e+01,7.354252600163311726e+00
1.020102010201020093e+00,1.269262820405223025e+01,7.389612951347661607e+00
1.080108010801080098e+00,1.342833056913073797e+01,7.426086717907654844e+00
1.140114011401140104e+00,1.419834641359378047e+01,7.463627694866458384e+00
1.200120012001200109e+00,1.500158609264041587e+01,7.502182261303729227e+00
1.260126012601260115e+00,1.583671201344195012e+01,7.541698255050828692e+00
1.320132013201320120e+00,1.670213863514194585e+01,7.582124972690821529e+00
1.380138013801380126e+00,1.759603246885621175e+01,7.623413169558479474e+00
1.440144014401440131e+00,1.851631207767280785e+01,7.665515059740277692e+00
1.500150015001500137e+00,1.946064807665204910e+01,7.708384316074393894e+00
1.560156015601560142e+00,2.042646313282650183e+01,7.751976070150713660e+00
1.620162016201620148e+00,2.141093196520098019e+01,7.796246912310826005e+00
1.680168016801680153e+00,2.241098134475254966e+01,7.841154891648022485e+00
1.740174017401740159e+00,2.342329009443053067e+01,7.886659516007302528e+00
1.800180018001800164e+00,2.444428908915649146e+01,7.932721751985367220e+00
1.860186018601860169e+00,2.547016125582425161e+01,7.979304024930624628e+00
1.920192019201920175e+00,2.649684157329988210e+01,8.026370218943185364e+00
1.980198019801980180e+00,2.752001707242171591e+01,8.073885676874866135e+00
2.040204020402040186e+00,2.853512683600031252e+01,8.121817200329186193e+00
2.100210021002100191e+00,2.953736199881850055e+01,8.170133049661373548e+00
2.160216021602160197e+00,3.052166574763137064e+01,8.218802943978353426e+00
2.220222022202220202e+00,3.148279754287995758e+01,8.267798275980890566e+00
2.280228022802280208e+00,3.241857799414156460e+01,8.317102058111098373e+00
2.340234023402340213e+00,3.332779529437592458e+01,8.366699286653313195e+00
2.400240024002400219e+00,3.420848487049778441e+01,8.416571972969794757e+00
2.460246024602460224e+00,3.505890469812194254e+01,8.466702708018404522e+00
2.520252025202520230e+00,3.587753530156324189e+01,8.517074662352612791e+00
