# t, x, y
0.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+00
5.000500050005000224e-02,5.205107648596362324e+00,6.938605535174061423e+00
1.000100010001000045e-01,5.426280586095872494e+00,6.879459163365478247e+00
1.500150015001500137e-01,5.664157074586273488e+00,6.822482227454393922e+00
2.000200020002000090e-01,5.919557720014394064e+00,6.767592960717453643e+00
2.500250025002500043e-01,6.193760565731989409e+00,6.714722425178652365e+00
3.000300030003000273e-01,6.487992018831017837e+00,6.663801178365568845e+00
3.500350035003499949e-01,6.803425469131006764e+00,6.614759231232409498e+00
4.000400040004000179e-01,7.141181289179054481e+00,6.567526048160015506e+00
4.500450045004500410e-01,7.502326834249830156e+00,6.522030546955857488e+00
5.000500050005000086e-01,7.887876442345566730e+00,6.478201098854038165e+00
5.500550055005499761e-01,8.298791434196074235e+00,6.435965528515289691e+00
6.000600060006000547e-01,8.735980113258730029e+00,6.395251114026976325e+00
6.500650065006500222e-01,9.200297765718476128e+00,6.355984586903093536e+00
7.000700070006999898e-01,9.692546660487829868e+00,6.318092132084268897e+00
7.500750075007500683e-01,1.021347604920687857e+01,6.281499387937758527e+00
8.000800080008000359e-01,1.076378216624327244e+01,6.246131446257452424e+00
8.500850085008500034e-01,1.134410822869223878e+01,6.211912852263870022e+00
9.000900090009000820e-01,1.195504443637657310e+01,6.178767604604162855e+00
9.500950095009500496e-01,1.259712797184663380e+01,6.146619155352112784e+00
1.000100010001000017e+00,1.327089158533102697e+01,6.115401375745461721e+00
1.050105010501050096e+00,1.397661678401519580e+01,6.085080516199467660e+00
1.100110011001099952e+00,1.471405637351990947e+01,6.055612080841894951e+00
1.150115011501150031e+00,1.548275183873701621e+01,6.026952043969679984e+00
1.200120012001200109e+00,1.628204514777350909e+01,5.999057915019004206e+00
1.250125012501249966e+00,1.711107875195152062e+01,5.971888738565296784e+00
1.300130013001300044e+00,1.796879558580834768e+01,5.945405094323232831e+00
1.350135013501350123e+00,1.885393906709641243e+01,5.919569097146735182e+00
1.400140014001399980e+00,1.976505309678329780e+01,5.894344397028973503e+00
1.450145014501450058e+00,2.070048205905172978e+01,5.869696179102364297e+00
1.500150015001500137e+00,2.165837082129958802e+01,5.845591163638570897e+00
1.550155015501549993e+00,2.263666473413987745e+01,5.821997606048504359e+00
1.600160016001600072e+00,2.363310963140078513e+01,5.798885296882321683e+00
1.650165016501650150e+00,2.464525183012560916e+01,5.776225561829427591e+00
1.700170017001700007e+00,2.567043813057280488e+01,5.753991261718473638e+00
1.750175017501750085e+00,2.670581581621599554e+01,5.732156792517356436e+00
1.800180018001800164e+00,2.774833265374392965e+01,5.710698085333223872e+00
1.850185018501850021e+00,2.879473689306050233e+01,5.689592606412466225e+00
1.900190019001900099e+00,2.984157726728476590e+01,5.668819357140723270e+00
1.950195019501950178e+00,3.088520299275091219e+01,5.648358874042879840e+00
2.000200020002000034e+00,3.192176376900828672e+01,5.628193228783071156e+00
2.050205020502049891e+00,3.294720977882136737e+01,5.608306028164676604e+00
2.100210021002100191e+00,3.395729168816980348e+01,5.588682414130321519e+00
2.150215021502150048e+00,3.494858377060229770e+01,5.569309614627307781e+00
2.200220022002199904e+00,3.592080134346445419e+01,5.550178008664484075e+00
