# t, x, y
0.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+01
5.000500050005000745e-03,9.997082802377430966e+00,1.994410063077920370e+01
1.000100010001000149e-02,9.994357883257883657e+00,1.988839845680712060e+01
1.500150015001500137e-02,9.991825221073316499e+00,1.983289356084248212e+01
2.000200020002000298e-02,9.989484797244452707e+00,1.977758602043413916e+01
2.500250025002500459e-02,9.987336596180774961e+00,1.972247590792103011e+01
3.000300030003000273e-02,9.985380605280532507e+00,1.966756329043220219e+01
3.500350035003500782e-02,9.983616814930730499e+00,1.961284822988680077e+01
4.000400040004000596e-02,9.982045218507138884e+00,1.955833078299407646e+01
4.500450045004500410e-02,9.980665812374288848e+00,1.950401100125338161e+01
5.000500050005000918e-02,9.979478595885471037e+00,1.944988893095416316e+01
5.500550055005500732e-02,9.978483571382744444e+00,1.939596461317598042e+01
6.000600060006000547e-02,9.977680744196920415e+00,1.934223808378848375e+01
6.500650065006501055e-02,9.977070122647580419e+00,1.928870937345143233e+01
7.000700070007001563e-02,9.976651718043061834e+00,1.923537850761468349e+01
7.500750075007500683e-02,9.976425544680465052e+00,1.918224550651820337e+01
8.000800080008001192e-02,9.976391619845657033e+00,1.912931038519204563e+01
8.500850085008501700e-02,9.976549963813257094e+00,1.907657315345637983e+01
9.000900090009000820e-02,9.976900599846656448e+00,1.902403381592147014e+01
9.500950095009501328e-02,9.977443554198000442e+00,1.897169237198768599e+01
1.000100010001000184e-01,9.978178856108200989e+00,1.891954881584548787e+01
1.050105010501050096e-01,9.979106537806927690e+00,1.886760313647545573e+01
1.100110011001100146e-01,9.980226634512613160e+00,1.881585531764826058e+01
1.150115011501150197e-01,9.981537269455158068e+00,1.876430677406483483e+01
1.200120012001200109e-01,9.983036141355933424e+00,1.871295921947535845e+01
1.250125012501250299e-01,9.984723486452677932e+00,1.866181245151303614e+01
1.300130013001300211e-01,9.986599549690144073e+00,1.861086625792075466e+01
1.350135013501350123e-01,9.988664574857562428e+00,1.856012042396669770e+01
1.400140014001400313e-01,9.990918804588643454e+00,1.850957473244433515e+01
1.450145014501450225e-01,9.993362480361573930e+00,1.845922896367244093e+01
1.500150015001500137e-01,9.995995842499018735e+00,1.840908289549507870e+01
1.550155015501550326e-01,9.998819130168115521e+00,1.835913630328160551e+01
1.600160016001600238e-01,1.000183258138048714e+01,1.830938895992667170e+01
1.650165016501650150e-01,1.000503643299222745e+01,1.825984063585022454e+01
1.700170017001700340e-01,1.000843092070391016e+01,1.821049109899749752e+01
1.750175017501750252e-01,1.001201627906058711e+01,1.816134011483903166e+01
1.800180018001800164e-01,1.001579274145178644e+01,1.811238744637064713e+01
1.850185018501850354e-01,1.001976054011151440e+01,1.806363285411347164e+01
1.900190019001900266e-01,1.002391990611825356e+01,1.801507609611390848e+01
1.950195019501950178e-01,1.002827106939496460e+01,1.796671692794367914e+01
2.000200020002000367e-01,1.003281425870908805e+01,1.791855510269977358e+01
2.050205020502050279e-01,1.003754970167253724e+01,1.787059037100449643e+01
2.100210021002100191e-01,1.004247762474170536e+01,1.782282248100543498e+01
2.150215021502150381e-01,1.004759825321746547e+01,1.777525117837547342e+01
2.200220022002200293e-01,1.005291181124516164e+01,1.772787620631278926e+01
2.250225022502250205e-01,1.005841852181462137e+01,1.768069730554084984e+01
2.300230023002300395e-01,1.006411860676014847e+01,1.763371421430842645e+01
2.350235023502350307e-01,1.007001228676051952e+01,1.758692666838957663e+01
2.400240024002400219e-01,1.007609978133899631e+01,1.754033440108365483e+01
2.450245024502450408e-01,1.008238130886331163e+01,1.749393714321530169e+01
2.500250025002500598e-01,1.008885708654567992e+01,1.744773462313446544e+01
2.550255025502550232e-01,1.009552733044278838e+01,1.740172656671637696e+01
2.600260026002600422e-01,1.010239225545580588e+01,1.735591269736156406e+01
2.650265026502650612e-01,1.010945207533037760e+01,1.731029273599585139e+01
2.700270027002700246e-01,1.011670700265662504e+01,1.726486640107035697e+01
2.750275027502750436e-01,1.012415724886914781e+01,1.721963340856148506e+01
2.800280028002800625e-01,1.013180302424702361e+01,1.717459347197094388e+01
2.850285028502850260e-01,1.013964453791380649e+01,1.712974630232573503e+01
2.900290029002900449e-01,1.014768199783753033e+01,1.708509160817813921e+01
2.950295029502950639e-01,1.015591561083070005e+01,1.704062909560575179e+01
3.000300030003000273e-01,1.016434558255030751e+01,1.699635846821144725e+01
3.050305030503050463e-01,1.017297211749781383e+01,1.695227942712340408e+01
3.100310031003100653e-01,1.018179541901916174e+01,1.690839167099507989e+01
3.150315031503150287e-01,1.019081568930476855e+01,1.686469489600524696e+01
3.200320032003200477e-01,1.020003312938953499e+01,1.682118879585795312e+01
3.250325032503250666e-01,1.020944793915283100e+01,1.677787306178254667e+01
